HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
4,1,10,40,3,4.810575549,1.042480464,2.232771146
4,1,10,40,3,4.881502766,1.046197602,2.283769456
4,1,10,40,3,4.950217205,1.049798774,2.333324959
4,1,10,40,3,5.02260668,1.053592545,2.382204648
4,1,10,40,3,5.092057157,1.05723229,2.428230815
4,1,10,40,3,5.157843548,1.060680009,2.474497642
4,1,10,40,3,5.226197579,1.064262292,2.522841463
4,1,10,40,3,5.293051606,1.067765963,2.567129235
4,1,10,40,3,5.358774282,1.071210343,2.610840331
4,1,10,40,3,5.425720668,1.074718854,2.652002555
4,1,10,40,3,5.491020246,1.07814106,2.695296978
4,1,10,40,3,5.558386854,1.081671594,2.736659193
4,1,10,40,3,5.623142842,1.085065312,2.778428814
4,1,10,40,3,5.685492663,1.088332927,2.818027237
4,1,10,40,3,5.751201958,1.091776606,2.855506553
4,1,10,40,3,5.814357995,1.095086473,2.893895132
4,1,10,40,3,5.874181606,1.098221696,2.931130059
4,1,10,40,3,5.937701934,1.101550655,2.969765376
4,1,10,40,3,5.999533674,1.104791119,3.002612643
4,1,10,40,3,6.0586226,1.107887839,3.039621389
4,1,10,40,3,6.12087616,1.11115041,3.071852843
4,1,10,40,3,6.183662812,1.114440919,3.105642146
4,1,10,40,3,6.238734582,1.117327108,3.138326439
4,1,10,40,3,6.301446539,1.120613702,3.16892599
4,1,10,40,3,6.356560337,1.123502094,3.199279698
4,1,10,40,3,6.415026823,1.126566193,3.231862379
4,1,10,40,3,6.472532302,1.129579927,3.260298167
4,1,10,40,3,6.529536681,1.1325674,3.288706096
4,1,10,40,3,6.583792628,1.135410834,3.316544066
4,1,10,40,3,6.64078724,1.138397795,3.341973223
4,1,10,40,3,6.697162514,1.141352298,3.367780762
4,1,10,40,3,6.75054989,1.144150212,3.392059766
4,1,10,40,3,6.806622702,1.147088863,3.416708247
4,1,10,40,3,6.860696881,1.149922771,3.442144307
4,1,10,40,3,6.912285352,1.152626408,3.463239041
4,1,10,40,3,6.964728051,1.155374813,3.487125485
4,1,10,40,3,7.017454372,1.158138083,3.505336029
4,1,10,40,3,7.068281064,1.160801797,3.526571072
4,1,10,40,3,7.119590622,1.163490817,3.545351606
4,1,10,40,3,7.170954599,1.166182689,3.561538454
4,1,10,40,3,7.220246337,1.168765959,3.579641238
4,1,10,40,3,7.269649914,1.171355091,3.594797
4,1,10,40,3,7.317771469,1.173877035,3.612198263
4,1,10,40,3,7.366751591,1.176443974,3.62541771
4,1,10,40,3,7.412281946,1.178830119,3.63792115
4,1,10,40,3,7.461823767,1.181426496,3.65012734
4,1,10,40,3,7.508953687,1.18389647,3.661759347
4,1,10,40,3,7.554230366,1.186269321,3.671155445
4,1,10,40,3,7.601887332,1.188766916,3.680137938
4,1,10,40,3,7.645384073,1.191046484,3.688646306
4,1,10,40,3,7.692392002,1.193510065,3.696158123
4,1,10,40,3,7.734091635,1.19569545,3.70127977
4,1,10,40,3,7.777306431,1.197960242,3.705079079
4,1,10,40,3,7.820598536,1.200229085,3.705901002
4,1,10,40,3,7.862879265,1.202444924,3.707901457
4,1,10,40,3,7.905675518,1.20468778,3.706712205
4,1,10,40,3,7.94595128,1.206798544,3.708003721
4,1,10,40,3,7.987806296,1.208992072,3.702589559
4,1,10,40,3,8.027962468,1.211096568,3.699650936
4,1,10,40,3,8.068139084,1.213202135,3.695257933
4,1,10,40,3,8.107249076,1.215251803,3.68923844
4,1,10,40,3,8.146943843,1.217332118,3.677690981
4,1,10,40,3,8.185721272,1.219364357,3.669408804
4,1,10,40,3,8.22280926,1.221308056,3.658098554
4,1,10,40,3,8.260483694,1.223282489,3.643297229
4,1,10,40,3,8.295605223,1.22512313,3.628058059
4,1,10,40,3,8.331190325,1.226988067,3.609308011
4,1,10,40,3,8.369153806,1.228977648,3.593571959
4,1,10,40,3,8.403167844,1.230760249,3.570412201
4,1,10,40,3,8.438093643,1.232590632,3.547279286
4,1,10,40,3,8.473890696,1.234466676,3.524407794
4,1,10,40,3,8.505517555,1.23612417,3.495408668
4,1,10,40,3,8.539306298,1.237894963,3.470448376
4,1,10,40,3,8.572250261,1.239621483,3.439995328
4,1,10,40,3,8.600961276,1.241126163,3.407392877
4,1,10,40,3,8.63430715,1.242873746,3.371642858
4,1,10,40,3,8.663834505,1.244421209,3.334188172
4,1,10,40,3,8.697027072,1.246160758,3.293323009
4,1,10,40,3,8.7254892,1.247652395,3.252914154
4,1,10,40,3,8.755221434,1.249210595,3.206434663
4,1,10,40,3,8.782386406,1.250634251,3.159185236
4,1,10,40,3,8.812215873,1.252197547,3.11051697
4,1,10,40,3,8.839984949,1.253652863,3.060267615
4,1,10,40,3,8.86775252,1.2551081,3.003331976
4,1,10,40,3,8.894298658,1.256499324,2.947141222
4,1,10,40,3,8.921096048,1.257903716,2.888129122
4,1,10,40,3,8.945014289,1.259157217,2.823742186
4,1,10,40,3,8.970353778,1.260485204,2.757588581
4,1,10,40,3,8.99487503,1.261770308,2.688467677
4,1,10,40,3,9.019297285,1.263050224,2.612978114
4,1,10,40,3,9.042049261,1.264242605,2.539985519
4,1,10,40,3,9.064879038,1.265439063,2.463265825
4,1,10,40,3,9.088886891,1.266697261,2.380642484
4,1,10,40,3,9.109716332,1.267788886,2.295440247
4,1,10,40,3,9.132624447,1.268989449,2.206001132
4,1,10,40,3,9.15484611,1.270154037,2.115611559
4,1,10,40,3,9.174207725,1.271168736,2.019805305
4,1,10,40,3,9.193455765,1.272177483,1.919008924
4,1,10,40,3,9.213340191,1.273219582,1.818194429
4,1,10,40,3,9.231588367,1.274175928,1.71117545
4,1,10,40,3,9.249769822,1.275128778,1.598671361
4,1,10,40,3,9.266959985,1.276029676,1.485691277
4,1,10,40,3,9.284526395,1.276950293,1.36456229
4,1,10,40,3,9.302019853,1.277867086,1.243802713
4,1,10,40,3,9.316519466,1.278626979,1.115162876
4,1,10,40,3,9.334524687,1.279570592,0.984330995
4,1,10,40,3,9.347833711,1.280268089,0.849436729
4,1,10,40,3,9.361529148,1.280985836,0.707735985
4,1,10,40,3,9.376954882,1.281794265,0.562838944
4,1,10,40,3,9.390014254,1.282478677,0.416764971
4,1,10,40,3,9.401519206,1.283081626,0.262135074
4,1,10,40,3,9.41496104,1.283786083,0.102446711
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,10,40,4,4.076528593,1.005351401,1.663134199
4,1,10,40,4,4.152161616,1.010640177,1.726033212
4,1,10,40,4,4.22628388,1.01582331,1.786515662
4,1,10,40,4,4.301287826,1.021068097,1.847178209
4,1,10,40,4,4.377005464,1.02636279,1.905792976
4,1,10,40,4,4.449948087,1.031463435,1.962928607
4,1,10,40,4,4.524729948,1.036692692,2.016709839
4,1,10,40,4,4.59594684,1.041672663,2.075207673
4,1,10,40,4,4.66758462,1.046682064,2.128998047
4,1,10,40,4,4.737288194,1.051556213,2.18042317
4,1,10,40,4,4.81162709,1.056754495,2.231640309
4,1,10,40,4,4.880915387,1.061599605,2.282126808
4,1,10,40,4,4.95033513,1.066453906,2.333825189
4,1,10,40,4,5.020234949,1.071341777,2.382498021
4,1,10,40,4,5.087676352,1.07605774,2.428689149
4,1,10,40,4,5.158709178,1.081024839,2.475511408
4,1,10,40,4,5.225666134,1.085706925,2.521188137
4,1,10,40,4,5.293521966,1.090451867,2.567218226
4,1,10,40,4,5.361880754,1.095231979,2.611949394
4,1,10,40,4,5.425618793,1.099688977,2.651373068
4,1,10,40,4,5.493091166,1.104407105,2.697708761
4,1,10,40,4,5.557762839,1.108929389,2.735833837
4,1,10,40,4,5.62284651,1.113480483,2.775841719
4,1,10,40,4,5.68620858,1.11791119,2.816580008
4,1,10,40,4,5.750228596,1.122387906,2.855111025
4,1,10,40,4,5.813975982,1.126845557,2.891764577
4,1,10,40,4,5.875009916,1.131113466,2.93177554
4,1,10,40,4,5.939392963,1.135615567,2.969915628
4,1,10,40,4,5.998429581,1.13974381,3.002968873
4,1,10,40,4,6.06042787,1.144079152,3.037954588
4,1,10,40,4,6.121076852,1.148320142,3.072581941
4,1,10,40,4,6.180403147,1.152468641,3.105498439
4,1,10,40,4,6.240112374,1.156643917,3.137185468
4,1,10,40,4,6.298425097,1.16072154,3.169509184
4,1,10,40,4,6.356915407,1.16481158,3.198475416
4,1,10,40,4,6.415302862,1.168894429,3.231439694
4,1,10,40,4,6.472279135,1.172878598,3.260922625
4,1,10,40,4,6.530308556,1.176936411,3.288110066
4,1,10,40,4,6.585409986,1.180789478,3.315471667
4,1,10,40,4,6.640127075,1.18461567,3.343629841
4,1,10,40,4,6.697484016,1.188626458,3.369415917
4,1,10,40,4,6.753487658,1.192542614,3.393872632
4,1,10,40,4,6.80721628,1.196299685,3.418381453
4,1,10,40,4,6.860093096,1.199997192,3.438321193
4,1,10,40,4,6.911227951,1.203572889,3.463275764
4,1,10,40,4,6.964443167,1.20729406,3.485382189
4,1,10,40,4,7.017609967,1.211011845,3.505310868
4,1,10,40,4,7.067705459,1.214514863,3.525048635
4,1,10,40,4,7.120279078,1.218191168,3.544587125
4,1,10,40,4,7.169234841,1.221614489,3.563418588
4,1,10,40,4,7.217719885,1.225004893,3.581030064
4,1,10,40,4,7.269284736,1.228610659,3.595824967
4,1,10,40,4,7.31814871,1.232027561,3.610334475
4,1,10,40,4,7.366307746,1.235395169,3.623895266
4,1,10,40,4,7.414249601,1.23874759,3.63707476
4,1,10,40,4,7.463183317,1.242169369,3.651415743
4,1,10,40,4,7.508509343,1.245338873,3.661984369
4,1,10,40,4,7.555171489,1.248601808,3.672452881
4,1,10,40,4,7.598229321,1.251612705,3.679991891
4,1,10,40,4,7.6456119,1.254926018,3.688236526
4,1,10,40,4,7.690291494,1.258050319,3.694569699
4,1,10,40,4,7.735203456,1.26119087,3.698211712
4,1,10,40,4,7.776720053,1.264093993,3.702938446
4,1,10,40,4,7.821150169,1.267200849,3.705827516
4,1,10,40,4,7.86232725,1.270080231,3.705357978
4,1,10,40,4,7.904414695,1.273023272,3.710094267
4,1,10,40,4,7.947626324,1.276044924,3.709071396
4,1,10,40,4,7.987688787,1.278846364,3.703359955
4,1,10,40,4,8.026860013,1.281585483,3.700362683
4,1,10,40,4,8.068321426,1.284484747,3.695688173
4,1,10,40,4,8.107275298,1.287208667,3.685576854
4,1,10,40,4,8.147268257,1.290005248,3.677641432
4,1,10,40,4,8.185526514,1.292680525,3.667914095
4,1,10,40,4,8.223312234,1.29532276,3.656252934
4,1,10,40,4,8.259534405,1.297855661,3.642864536
4,1,10,40,4,8.297684498,1.300523376,3.626352953
4,1,10,40,4,8.33076671,1.302836709,3.60999191
4,1,10,40,4,8.36883418,1.305498646,3.59399222
4,1,10,40,4,8.402999389,1.30788771,3.570056071
4,1,10,40,4,8.438131344,1.310344376,3.548158451
4,1,10,40,4,8.47087876,1.312634298,3.524738585
4,1,10,40,4,8.505181756,1.315032997,3.497396009
4,1,10,40,4,8.536301669,1.317209114,3.470432408
4,1,10,40,4,8.569491593,1.319529979,3.438947946
4,1,10,40,4,8.604153696,1.32195379,3.406135284
4,1,10,40,4,8.636129759,1.324189774,3.370494852
4,1,10,40,4,8.666278306,1.326297966,3.333396132
4,1,10,40,4,8.695797533,1.328362151,3.295409319
4,1,10,40,4,8.726966507,1.330541698,3.254469753
4,1,10,40,4,8.754543305,1.332470056,3.207409574
4,1,10,40,4,8.784010519,1.334530604,3.161433152
4,1,10,40,4,8.811360798,1.336443122,3.111419769
4,1,10,40,4,8.839299733,1.338396802,3.057607834
4,1,10,40,4,8.867520644,1.340370201,3.001371655
4,1,10,40,4,8.893253072,1.342169587,2.948738302
4,1,10,40,4,8.919646758,1.344015214,2.885687045
4,1,10,40,4,8.945983301,1.345856844,2.823326626
4,1,10,40,4,8.97220174,1.347690216,2.756546608
4,1,10,40,4,8.994743526,1.349266491,2.688080527
4,1,10,40,4,9.019611326,1.351005417,2.61423713
4,1,10,40,4,9.042916621,1.352635082,2.541912077
4,1,10,40,4,9.067079796,1.354324736,2.462175298
4,1,10,40,4,9.087920341,1.355782049,2.380250655
4,1,10,40,4,9.110837902,1.357384601,2.295098614
4,1,10,40,4,9.132089596,1.358870664,2.207124472
4,1,10,40,4,9.151030743,1.360195158,2.115505268
4,1,10,40,4,9.174257264,1.361819315,2.019614294
4,1,10,40,4,9.193225798,1.363145724,1.920139305
4,1,10,40,4,9.212801119,1.364514564,1.814949678
4,1,10,40,4,9.229527175,1.365684163,1.711150529
4,1,10,40,4,9.248265218,1.366994455,1.598687718
4,1,10,40,4,9.265915427,1.368228678,1.485591007
4,1,10,40,4,9.283010168,1.369424059,1.364676836
4,1,10,40,4,9.30030001,1.370633082,1.243557656
4,1,10,40,4,9.31719457,1.371814465,1.117395782
4,1,10,40,4,9.333568223,1.372959422,0.982992558
4,1,10,40,4,9.347516123,1.373934754,0.849522029
4,1,10,40,4,9.361486124,1.374911632,0.709948548
4,1,10,40,4,9.375342183,1.375880542,0.565276551
4,1,10,40,4,9.389365589,1.376861154,0.415411802
4,1,10,40,4,9.403327293,1.377837451,0.259896364
4,1,10,40,4,9.417387143,1.378820612,0.10035737
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,10,40,5,4.077793961,1.00680609,1.663209915
4,1,10,40,5,4.152599839,1.013350756,1.727314719
4,1,10,40,5,4.22685303,1.019847068,1.78693029
4,1,10,40,5,4.301727036,1.026397695,1.846503022
4,1,10,40,5,4.376604907,1.03294866,1.904716528
4,1,10,40,5,4.450071457,1.03937615,1.96351678
4,1,10,40,5,4.523984318,1.045842688,2.018087738
4,1,10,40,5,4.594634678,1.052023793,2.073296007
4,1,10,40,5,4.668365313,1.058474388,2.126102981
4,1,10,40,5,4.739467368,1.064695012,2.179441474
4,1,10,40,5,4.810543029,1.070913326,2.232006208
4,1,10,40,5,4.881727277,1.077141141,2.284752987
4,1,10,40,5,4.950633134,1.083169622,2.332232336
4,1,10,40,5,5.021068882,1.089331952,2.38014666
4,1,10,40,5,5.088656265,1.095245082,2.429519912
4,1,10,40,5,5.157558769,1.10127327,2.476024984
4,1,10,40,5,5.226722987,1.107324355,2.522286886
4,1,10,40,5,5.293648365,1.113179567,2.567225135
4,1,10,40,5,5.357494369,1.118765368,2.608552489
4,1,10,40,5,5.426129198,1.124770138,2.655835501
4,1,10,40,5,5.492807298,1.130603715,2.696979467
4,1,10,40,5,5.556475694,1.136173978,2.739205315
4,1,10,40,5,5.62113424,1.141830868,2.777536339
4,1,10,40,5,5.684835911,1.147404042,2.819266969
4,1,10,40,5,5.74971104,1.15307988,2.855525817
4,1,10,40,5,5.812385857,1.158563216,2.894488701
4,1,10,40,5,5.875190748,1.164057932,2.931310925
4,1,10,40,5,5.938965467,1.169637497,2.967386117
4,1,10,40,5,5.999178534,1.174905458,3.004259374
4,1,10,40,5,6.061451048,1.180353597,3.039244591
4,1,10,40,5,6.121760879,1.185630024,3.07293113
4,1,10,40,5,6.182746644,1.190965587,3.105216853
4,1,10,40,5,6.240799824,1.196044582,3.138972453
4,1,10,40,5,6.297968249,1.201046171,3.167666001
4,1,10,40,5,6.357813237,1.206281929,3.199630372
4,1,10,40,5,6.41400769,1.211198307,3.229931042
4,1,10,40,5,6.472426275,1.21630927,3.259495718
4,1,10,40,5,6.530934452,1.221428073,3.285126283
4,1,10,40,5,6.584436593,1.226108904,3.315298877
4,1,10,40,5,6.641386415,1.231091367,3.341749203
4,1,10,40,5,6.697140748,1.235969239,3.368120307
4,1,10,40,5,6.751738216,1.240745899,3.393608538
4,1,10,40,5,6.804997471,1.24540548,3.41716376
4,1,10,40,5,6.860264706,1.250240736,3.440484166
4,1,10,40,5,6.913590004,1.254906096,3.461307955
4,1,10,40,5,6.964805372,1.25938686,3.485940294
4,1,10,40,5,7.01851961,1.264086247,3.50624177
4,1,10,40,5,7.069724292,1.268566076,3.526382387
4,1,10,40,5,7.118523435,1.272835448,3.545760128
4,1,10,40,5,7.169653812,1.277308776,3.563885529
4,1,10,40,5,7.220891081,1.281791456,3.579476636
4,1,10,40,5,7.27029547,1.28611378,3.594512426
4,1,10,40,5,7.317898221,1.290278481,3.610322583
4,1,10,40,5,7.366117583,1.294497129,3.626747054
4,1,10,40,5,7.413819156,1.298670475,3.638379504
4,1,10,40,5,7.46144744,1.30283741,3.649268731
4,1,10,40,5,7.50748194,1.306864907,3.661104757
4,1,10,40,5,7.555695424,1.311083041,3.672606287
4,1,10,40,5,7.60107295,1.31505306,3.680011492
4,1,10,40,5,7.644413381,1.318844856,3.687513756
4,1,10,40,5,7.691273355,1.322944573,3.693606716
4,1,10,40,5,7.734501174,1.326726517,3.700165012
4,1,10,40,5,7.778261719,1.330555068,3.703706726
4,1,10,40,5,7.820880736,1.334283749,3.707264612
4,1,10,40,5,7.864067854,1.338062132,3.708373896
4,1,10,40,5,7.906171628,1.341745735,3.708470063
4,1,10,40,5,7.948615502,1.345459093,3.706976476
4,1,10,40,5,7.988713184,1.348967186,3.702860911
4,1,10,40,5,8.029243796,1.352513155,3.698817226
4,1,10,40,5,8.068130052,1.355915261,3.693007572
4,1,10,40,5,8.105036475,1.359144155,3.687326238
4,1,10,40,5,8.147143646,1.362828055,3.679992659
4,1,10,40,5,8.184115824,1.366062701,3.668090693
4,1,10,40,5,8.223806783,1.36953521,3.658081772
4,1,10,40,5,8.259015799,1.3726156,3.642096385
4,1,10,40,5,8.295987782,1.37585023,3.627411571
4,1,10,40,5,8.331250639,1.37893533,3.607822962
4,1,10,40,5,8.367034875,1.382066045,3.592313434
4,1,10,40,5,8.40272376,1.385188418,3.572093353
4,1,10,40,5,8.435549891,1.388060332,3.547946872
4,1,10,40,5,8.471481308,1.391203924,3.523903039
4,1,10,40,5,8.50542912,1.394173972,3.499047408
4,1,10,40,5,8.538101364,1.397032423,3.467916165
4,1,10,40,5,8.572661479,1.400056042,3.438678688
4,1,10,40,5,8.602283577,1.402647639,3.404874137
4,1,10,40,5,8.636020721,1.405599257,3.371969302
4,1,10,40,5,8.664337826,1.408076683,3.333631258
4,1,10,40,5,8.696556882,1.410895485,3.293981377
4,1,10,40,5,8.725949529,1.413467008,3.252437745
4,1,10,40,5,8.753214532,1.415852387,3.208200702
4,1,10,40,5,8.783423762,1.418495352,3.159188535
4,1,10,40,5,8.811774616,1.42097573,3.111490756
4,1,10,40,5,8.840471049,1.423486343,3.059669805
4,1,10,40,5,8.866802412,1.425790039,3.005882114
4,1,10,40,5,8.892783626,1.4280631,2.94617238
4,1,10,40,5,8.921385401,1.430565431,2.888100365
4,1,10,40,5,8.945623717,1.432686009,2.823294276
4,1,10,40,5,8.970758999,1.434885062,2.75669973
4,1,10,40,5,8.995809122,1.437076663,2.687811226
4,1,10,40,5,9.019123386,1.439116397,2.614613853
4,1,10,40,5,9.041892558,1.441108442,2.540663926
4,1,10,40,5,9.064801632,1.443112726,2.462463079
4,1,10,40,5,9.089134227,1.445241552,2.381816181
4,1,10,40,5,9.111099164,1.447163235,2.293841866
4,1,10,40,5,9.13177701,1.448972312,2.208547136
4,1,10,40,5,9.151710898,1.450716301,2.11310959
4,1,10,40,5,9.17258046,1.452542151,2.01892426
4,1,10,40,5,9.193125675,1.454339625,1.919324323
4,1,10,40,5,9.21289205,1.456068959,1.818404224
4,1,10,40,5,9.229477674,1.457520013,1.708743122
4,1,10,40,5,9.251154935,1.459416527,1.599723398
4,1,10,40,5,9.267869816,1.46087889,1.483650434
4,1,10,40,5,9.284663175,1.462348118,1.366365542
4,1,10,40,5,9.300384692,1.463723573,1.245954047
4,1,10,40,5,9.317491304,1.465220208,1.11438677
4,1,10,40,5,9.330514338,1.466359575,0.983585671
4,1,10,40,5,9.346798905,1.46778429,0.848724062
4,1,10,40,5,9.361477106,1.469068466,0.710472419
4,1,10,40,5,9.375434351,1.470289567,0.563470635
4,1,10,40,5,9.388463059,1.471429431,0.413391019
4,1,10,40,5,9.401763653,1.472593083,0.259783311
4,1,10,40,5,9.412984824,1.473574808,0.100720388
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,10,40,6,4.075724832,1.007959001,1.664902114
4,1,10,40,6,4.152538914,1.016032486,1.726089429
